#,Date-Time (MST/MDT),Ch: 1 - Temperature   (°C ),Ch: 2 - RH   (%),Dew Point   (°C ),Host Connected,End of File
30235,12/09/2022 13:38:38,-5.86,51.47,-14.25,,
30236,12/09/2022 13:41:38,-6.05,52.31,-14.24,,
30237,12/09/2022 13:44:38,-6.34,54.15,-14.09,,
30238,12/09/2022 13:47:38,-6.35,53.64,-14.21,,
30239,12/09/2022 13:50:38,-6.07,54.97,-13.65,,
30240,12/09/2022 13:53:38,-5.99,53.64,-13.87,,
30241,12/09/2022 13:56:38,-5.97,54.80,-13.59,,
30242,12/09/2022 13:59:38,-6.06,54.53,-13.74,,
30243,12/09/2022 14:02:38,-6.24,54.43,-13.93,,
30244,12/09/2022 14:05:38,-6.27,54.20,-14.00,,
30245,12/09/2022 14:08:38,-6.27,54.80,-13.87,,
30246,12/09/2022 14:11:38,-6.23,54.27,-13.96,,
30247,12/09/2022 14:14:38,-5.92,53.82,-13.77,,
30248,12/09/2022 14:17:38,-6.26,54.00,-14.04,,
30249,12/09/2022 14:20:38,-6.09,53.95,-13.90,,
30250,12/09/2022 14:23:38,-5.68,52.69,-13.80,,
30251,12/09/2022 14:26:38,-5.28,50.65,-13.91,,
30252,12/09/2022 14:29:38,-4.30,48.13,-13.63,,
30253,12/09/2022 14:32:38,-3.18,46.05,-13.13,,
30254,12/09/2022 14:35:38,-1.27,39.61,-13.25,,
30255,12/09/2022 14:38:38,-0.86,37.98,-13.40,,
30256,12/09/2022 14:41:38,-0.52,36.27,-13.65,,
30257,12/09/2022 14:44:38,-1.98,38.68,-14.18,,
30258,12/09/2022 14:47:38,-3.12,41.95,-14.23,,
30259,12/09/2022 14:50:38,-3.76,44.64,-14.05,,
30260,12/09/2022 14:53:38,-3.13,43.32,-13.84,,
30261,12/09/2022 14:56:38,-3.12,42.34,-14.11,,
30262,12/09/2022 14:59:38,-3.91,43.90,-14.39,,
30263,12/09/2022 15:02:38,-3.35,43.81,-13.90,,
30264,12/09/2022 15:05:38,-2.84,41.80,-14.02,,
30265,12/09/2022 15:08:38,-3.70,42.56,-14.58,,
30266,12/09/2022 15:11:38,-4.80,46.16,-14.59,,
30267,12/09/2022 15:14:38,-3.67,44.64,-13.97,,
30268,12/09/2022 15:17:38,-3.45,42.78,-14.28,,
30269,12/09/2022 15:20:38,-3.02,42.59,-13.94,,
30270,12/09/2022 15:23:38,-1.94,39.98,-13.74,,
30271,12/09/2022 15:26:38,-1.18,37.93,-13.70,,
30272,12/09/2022 15:29:38,-1.17,37.78,-13.74,,
30273,12/09/2022 15:32:38,-1.25,37.47,-13.91,,
30274,12/09/2022 15:35:38,-1.83,38.62,-14.06,,
30275,12/09/2022 15:38:38,-3.01,41.76,-14.17,,
30276,12/09/2022 15:41:38,-3.86,43.99,-14.32,,
30277,12/09/2022 15:44:38,-4.12,45.94,-14.03,,
30278,12/09/2022 15:47:38,-3.54,44.40,-13.92,,
30279,12/09/2022 15:50:38,-2.27,41.05,-13.71,,
30280,12/09/2022 15:53:38,-2.80,41.08,-14.19,,
30281,12/09/2022 15:56:38,-3.52,43.66,-14.10,,
30282,12/09/2022 15:59:38,-4.08,44.54,-14.37,,
30283,12/09/2022 16:02:38,-5.37,47.86,-14.68,,
30284,12/09/2022 16:05:38,-6.60,52.43,-14.72,,
30285,12/09/2022 16:08:38,-7.41,56.07,-14.67,,
30286,12/09/2022 16:11:38,-7.86,58.03,-14.68,,
30287,12/09/2022 16:14:38,-8.14,59.24,-14.69,,
30288,12/09/2022 16:17:38,-8.38,60.20,-14.72,,
30289,12/09/2022 16:20:38,-8.64,61.43,-14.72,,
30290,12/09/2022 16:23:38,-9.11,59.24,-15.60,,
30291,12/09/2022 16:26:38,-9.62,62.46,-15.46,,
30292,12/09/2022 16:29:38,-9.74,64.65,-15.15,,
30293,12/09/2022 16:32:38,-10.15,63.51,-15.75,,
30294,12/09/2022 16:35:38,-10.16,66.21,-15.26,,
30295,12/09/2022 16:38:38,-10.07,66.45,-15.14,,
30296,12/09/2022 16:41:38,-10.12,66.85,-15.11,,
30297,12/09/2022 16:44:38,-10.16,66.32,-15.24,,
30298,12/09/2022 16:47:38,-10.22,66.59,-15.26,,
30299,12/09/2022 16:50:38,-10.26,67.59,-15.11,,
30300,12/09/2022 16:53:38,-10.30,67.63,-15.14,,
30301,12/09/2022 16:56:38,-10.43,67.77,-15.24,,
30302,12/09/2022 16:59:38,-10.55,68.70,-15.19,,
30303,12/09/2022 17:02:38,-10.43,69.78,-14.89,,
30304,12/09/2022 17:05:38,-10.16,69.26,-14.72,,
30305,12/09/2022 17:08:38,-10.01,68.28,-14.75,,
30306,12/09/2022 17:11:38,-10.20,68.31,-14.93,,
30307,12/09/2022 17:14:38,-10.27,69.15,-14.84,,
30308,12/09/2022 17:17:38,-10.06,68.69,-14.73,,
30309,12/09/2022 17:20:38,-10.14,68.55,-14.82,,
30310,12/09/2022 17:23:38,-10.61,65.74,-15.78,,
30311,12/09/2022 17:26:38,-11.06,71.20,-15.25,,
30312,12/09/2022 17:29:38,-11.90,71.92,-15.94,,
30313,12/09/2022 17:32:38,-11.93,74.36,-15.57,,
30314,12/09/2022 17:35:38,-12.28,71.75,-16.34,,
30315,12/09/2022 17:38:38,-12.50,75.28,-15.98,,
30316,12/09/2022 17:41:38,-12.60,75.07,-16.11,,
30317,12/09/2022 17:44:38,-12.67,76.57,-15.94,,
30318,12/09/2022 17:47:38,-12.55,75.14,-16.05,,
30319,12/09/2022 17:50:38,-12.78,75.98,-16.14,,
30320,12/09/2022 17:53:38,-12.55,78.20,-15.57,,
30321,12/09/2022 17:56:38,-12.54,75.49,-15.99,,
30322,12/09/2022 17:59:38,-12.74,74.92,-16.27,,
30323,12/09/2022 18:02:38,-12.71,77.34,-15.86,,
30324,12/09/2022 18:05:38,-12.34,76.37,-15.65,,
30325,12/09/2022 18:08:38,-12.65,70.67,-16.88,,
30326,12/09/2022 18:11:38,-13.61,73.96,-17.27,,
30327,12/09/2022 18:14:38,-14.07,77.99,-17.09,,
30328,12/09/2022 18:17:38,-13.87,80.20,-16.56,,
30329,12/09/2022 18:20:38,-13.34,80.39,-16.02,,
30330,12/09/2022 18:23:38,-12.85,78.42,-15.83,,
30331,12/09/2022 18:26:38,-12.74,77.06,-15.94,,
30332,12/09/2022 18:29:38,-13.00,75.32,-16.46,,
30333,12/09/2022 18:32:38,-13.92,74.75,-17.44,,
30334,12/09/2022 18:35:38,-14.41,79.09,-17.25,,
30335,12/09/2022 18:38:38,-14.34,82.58,-16.67,,
30336,12/09/2022 18:41:38,-14.29,83.50,-16.49,,
30337,12/09/2022 18:44:38,-14.67,78.90,-17.54,,
30338,12/09/2022 18:47:38,-14.48,83.24,-16.71,,
30339,12/09/2022 18:50:38,-14.17,83.27,-16.40,,
30340,12/09/2022 18:53:38,-13.77,82.10,-16.18,,
30341,12/09/2022 18:56:38,-13.87,77.65,-16.94,,
30342,12/09/2022 18:59:38,-14.06,79.96,-16.78,,
30343,12/09/2022 19:02:38,-13.87,82.42,-16.23,,
30344,12/09/2022 19:05:38,-13.71,81.16,-16.26,,
30345,12/09/2022 19:08:38,-13.89,80.65,-16.51,,
30346,12/09/2022 19:11:38,-14.28,80.62,-16.89,,
30347,12/09/2022 19:14:38,-14.37,81.88,-16.80,,
30348,12/09/2022 19:17:38,-14.29,83.18,-16.53,,
30349,12/09/2022 19:20:38,-14.57,79.98,-17.27,,
30350,12/09/2022 19:23:38,-14.75,80.89,-17.32,,
30351,12/09/2022 19:26:38,-15.02,83.02,-17.27,,
30352,12/09/2022 19:29:38,-15.05,83.42,-17.25,,
30353,12/09/2022 19:32:38,-15.07,83.75,-17.22,,
30354,12/09/2022 19:35:38,-15.21,83.54,-17.39,,
30355,12/09/2022 19:38:38,-15.75,79.87,-18.44,,
30356,12/09/2022 19:41:38,-16.35,80.63,-18.92,,
30357,12/09/2022 19:44:38,-16.55,84.14,-18.62,,
30358,12/09/2022 19:47:38,-16.35,87.24,-18.00,,
30359,12/09/2022 19:50:38,-16.37,85.63,-18.24,,
30360,12/09/2022 19:53:38,-16.25,87.78,-17.83,,
30361,12/09/2022 19:56:38,-15.90,88.09,-17.44,,
30362,12/09/2022 19:59:38,-15.39,89.40,-16.76,,
30363,12/09/2022 20:02:38,-14.41,87.20,-16.09,,
30364,12/09/2022 20:05:38,-13.68,84.99,-15.67,,
30365,12/09/2022 20:08:38,-13.34,81.44,-15.86,,
30366,12/09/2022 20:11:38,-14.11,76.92,-17.28,,
30367,12/09/2022 20:14:38,-14.80,78.78,-17.68,,
30368,12/09/2022 20:17:38,-15.47,80.70,-18.05,,
30369,12/09/2022 20:20:38,-15.97,81.51,-18.42,,
30370,12/09/2022 20:23:38,-16.09,85.43,-17.99,,
30371,12/09/2022 20:26:38,-16.21,85.24,-18.13,,
30372,12/09/2022 20:29:38,-16.12,87.66,-17.72,,
30373,12/09/2022 20:32:38,-16.50,84.39,-18.53,,
30374,12/09/2022 20:35:38,-16.41,88.23,-17.93,,
30375,12/09/2022 20:38:38,-15.91,88.38,-17.41,,
30376,12/09/2022 20:41:38,-15.91,86.12,-17.71,,
30377,12/09/2022 20:44:38,-16.18,83.91,-18.28,,
30378,12/09/2022 20:47:38,-16.52,84.63,-18.52,,
30379,12/09/2022 20:50:38,-16.52,86.71,-18.24,,
30380,12/09/2022 20:53:38,-16.63,86.49,-18.37,,
30381,12/09/2022 20:56:38,-16.47,88.22,-17.98,,
30382,12/09/2022 20:59:38,-16.58,85.24,-18.50,,
30383,12/09/2022 21:02:38,-16.66,89.39,-18.02,,
30384,12/09/2022 21:05:38,-16.09,90.71,-17.28,,
30385,12/09/2022 21:08:38,-16.17,85.84,-18.01,,
30386,12/09/2022 21:11:38,-15.11,89.65,-16.45,,
30387,12/09/2022 21:14:38,-14.56,86.39,-16.34,,
30388,12/09/2022 21:17:38,-15.11,78.92,-17.96,,
30389,12/09/2022 21:20:38,-16.25,80.27,-18.88,,
30390,12/09/2022 21:23:38,-16.26,85.92,-18.09,,
30391,12/09/2022 21:26:38,-16.61,84.96,-18.56,,
30392,12/09/2022 21:29:38,-16.53,86.89,-18.22,,
30393,12/09/2022 21:32:38,-16.46,87.17,-18.11,,
30394,12/09/2022 21:35:38,-16.02,89.71,-17.34,,
30395,12/09/2022 21:38:38,-15.68,88.19,-17.21,,
30396,12/09/2022 21:41:38,-15.77,85.19,-17.71,,
30397,12/09/2022 21:44:38,-15.44,88.23,-16.96,,
30398,12/09/2022 21:47:38,-15.56,85.26,-17.49,,
30399,12/09/2022 21:50:38,-15.62,86.68,-17.35,,
30400,12/09/2022 21:53:38,-16.06,83.03,-18.29,,
30401,12/09/2022 21:56:38,-16.35,84.62,-18.35,,
30402,12/09/2022 21:59:38,-16.50,86.90,-18.19,,
30403,12/09/2022 22:02:38,-16.32,88.39,-17.81,,
30404,12/09/2022 22:05:38,-17.23,81.81,-19.61,,
30405,12/09/2022 22:08:38,-17.74,84.65,-19.72,,
30406,12/09/2022 22:11:38,-17.87,86.63,-19.58,,
30407,12/09/2022 22:14:38,-17.91,88.03,-19.44,,
30408,12/09/2022 22:17:38,-18.16,86.02,-19.95,,
30409,12/09/2022 22:20:38,-17.78,88.92,-19.19,,
30410,12/09/2022 22:23:38,-17.80,87.33,-19.41,,
30411,12/09/2022 22:26:38,-17.66,88.78,-19.08,,
30412,12/09/2022 22:29:38,-17.62,86.58,-19.34,,
30413,12/09/2022 22:32:38,-17.04,92.34,-18.02,,
30414,12/09/2022 22:35:38,-17.37,84.64,-19.35,,
30415,12/09/2022 22:38:38,-17.76,83.90,-19.85,,
30416,12/09/2022 22:41:38,-18.10,84.91,-20.04,,
30417,12/09/2022 22:44:38,-18.34,85.34,-20.22,,
30418,12/09/2022 22:47:38,-18.15,87.40,-19.75,,
30419,12/09/2022 22:50:38,-18.04,87.25,-19.67,,
30420,12/09/2022 22:53:38,-18.10,86.36,-19.84,,
30421,12/09/2022 22:56:38,-18.12,86.80,-19.80,,
30422,12/09/2022 22:59:38,-17.96,87.40,-19.56,,
30423,12/09/2022 23:02:38,-18.06,86.77,-19.75,,
30424,12/09/2022 23:05:38,-17.92,88.33,-19.41,,
30425,12/09/2022 23:08:38,-17.71,88.57,-19.16,,
30426,12/09/2022 23:11:38,-17.39,89.23,-18.76,,
30427,12/09/2022 23:14:38,-17.20,87.82,-18.75,,
30428,12/09/2022 23:17:38,-17.45,85.28,-19.35,,
30429,12/09/2022 23:20:38,-17.17,88.26,-18.67,,
30430,12/09/2022 23:23:38,-17.25,87.08,-18.91,,
30431,12/09/2022 23:26:38,-17.28,86.42,-19.03,,
30432,12/09/2022 23:29:38,-17.84,82.57,-20.10,,
30433,12/09/2022 23:32:38,-17.80,88.49,-19.26,,
30434,12/09/2022 23:35:38,-17.41,90.69,-18.59,,
30435,12/09/2022 23:38:38,-17.14,89.61,-18.47,,
30436,12/09/2022 23:41:38,-17.02,89.34,-18.39,,
30437,12/09/2022 23:44:38,-17.43,83.79,-19.53,,
30438,12/09/2022 23:47:38,-17.57,86.23,-19.34,,
30439,12/09/2022 23:50:38,-17.17,88.66,-18.62,,
30440,12/09/2022 23:53:38,-16.72,89.41,-18.08,,
30441,12/09/2022 23:56:38,-16.62,87.43,-18.24,,
30442,12/09/2022 23:59:38,-16.66,85.58,-18.53,,
30443,12/10/2022 00:02:38,-16.44,88.83,-17.88,,
30444,12/10/2022 00:05:38,-16.37,88.20,-17.89,,
30445,12/10/2022 00:08:38,-16.49,87.38,-18.11,,
30446,12/10/2022 00:11:38,-16.71,85.75,-18.56,,
30447,12/10/2022 00:14:38,-17.36,83.56,-19.49,,
30448,12/10/2022 00:17:38,-17.68,86.29,-19.44,,
30449,12/10/2022 00:20:38,-17.87,87.13,-19.51,,
30450,12/10/2022 00:23:38,-18.01,88.03,-19.53,,
30451,12/10/2022 00:26:38,-17.90,89.70,-19.21,,
30452,12/10/2022 00:29:38,-17.81,87.55,-19.39,,
30453,12/10/2022 00:32:38,-17.86,88.19,-19.36,,
30454,12/10/2022 00:35:38,-17.33,90.98,-18.48,,
30455,12/10/2022 00:38:38,-16.97,90.05,-18.24,,
30456,12/10/2022 00:41:38,-16.62,89.14,-18.01,,
30457,12/10/2022 00:44:38,-16.57,87.44,-18.19,,
30458,12/10/2022 00:47:38,-16.71,87.18,-18.36,,
30459,12/10/2022 00:50:38,-16.56,88.81,-18.00,,
30460,12/10/2022 00:53:38,-16.61,86.92,-18.29,,
30461,12/10/2022 00:56:38,-16.92,86.88,-18.60,,
30462,12/10/2022 00:59:38,-16.94,87.05,-18.60,,
30463,12/10/2022 01:02:38,-17.11,86.42,-18.86,,
30464,12/10/2022 01:05:38,-17.36,86.04,-19.15,,
30465,12/10/2022 01:08:38,-17.68,85.93,-19.48,,
30466,12/10/2022 01:11:38,-17.76,88.86,-19.18,,
30467,12/10/2022 01:14:38,-17.73,89.32,-19.09,,
30468,12/10/2022 01:17:38,-17.99,87.67,-19.56,,
30469,12/10/2022 01:20:38,-18.12,88.82,-19.54,,
30470,12/10/2022 01:23:38,-18.15,89.39,-19.49,,
30471,12/10/2022 01:26:38,-18.35,88.08,-19.87,,
30472,12/10/2022 01:29:38,-18.58,88.45,-20.04,,
30473,12/10/2022 01:32:38,-18.61,88.83,-20.02,,
30474,12/10/2022 01:35:38,-18.58,89.46,-19.91,,
30475,12/10/2022 01:38:38,-18.29,90.29,-19.51,,
30476,12/10/2022 01:41:38,-18.20,89.99,-19.47,,
30477,12/10/2022 01:44:38,-18.12,90.02,-19.38,,
30478,12/10/2022 01:47:38,-18.15,88.36,-19.63,,
30479,12/10/2022 01:50:38,-18.33,88.13,-19.84,,
30480,12/10/2022 01:53:38,-18.34,89.52,-19.67,,
30481,12/10/2022 01:56:38,-17.87,91.68,-18.92,,
30482,12/10/2022 01:59:38,-17.89,89.56,-19.22,,
30483,12/10/2022 02:02:38,-17.97,89.13,-19.35,,
30484,12/10/2022 02:05:38,-18.03,88.98,-19.43,,
30485,12/10/2022 02:08:38,-18.41,85.20,-20.30,,
30486,12/10/2022 02:11:38,-18.85,85.46,-20.70,,
30487,12/10/2022 02:14:38,-19.17,85.96,-20.95,,
30488,12/10/2022 02:17:38,-19.22,87.21,-20.84,,
30489,12/10/2022 02:20:38,-19.24,88.11,-20.74,,
30490,12/10/2022 02:23:38,-18.99,90.41,-20.19,,
30491,12/10/2022 02:26:38,-19.00,89.04,-20.38,,
30492,12/10/2022 02:29:38,-18.95,90.49,-20.15,,
30493,12/10/2022 02:32:38,-19.18,87.46,-20.76,,
30494,12/10/2022 02:35:38,-19.51,86.67,-21.19,,
30495,12/10/2022 02:38:38,-19.73,87.54,-21.29,,
30496,12/10/2022 02:41:38,-19.94,87.58,-21.50,,
30497,12/10/2022 02:44:38,-19.72,90.82,-20.86,,
30498,12/10/2022 02:47:38,-19.68,90.65,-20.85,,
30499,12/10/2022 02:50:38,-19.96,86.25,-21.69,,
30500,12/10/2022 02:53:38,-20.02,88.58,-21.44,,
30501,12/10/2022 02:56:38,-19.93,89.51,-21.24,,
30502,12/10/2022 02:59:38,-19.74,91.06,-20.85,,
30503,12/10/2022 03:02:38,-19.78,89.60,-21.08,,
30504,12/10/2022 03:05:38,-19.74,89.90,-21.00,,
30505,12/10/2022 03:08:38,-19.36,92.15,-20.34,,
30506,12/10/2022 03:11:38,-19.06,91.69,-20.10,,
30507,12/10/2022 03:14:38,-19.19,88.73,-20.61,,
30508,12/10/2022 03:17:38,-19.20,88.32,-20.67,,
30509,12/10/2022 03:20:38,-19.30,87.24,-20.91,,
30510,12/10/2022 03:23:38,-19.51,86.11,-21.27,,
30511,12/10/2022 03:26:38,-19.60,87.27,-21.20,,
30512,12/10/2022 03:29:38,-19.82,85.75,-21.62,,
30513,12/10/2022 03:32:38,-19.96,87.04,-21.59,,
30514,12/10/2022 03:35:38,-20.25,85.58,-22.07,,
30515,12/10/2022 03:38:38,-20.54,85.40,-22.38,,
30516,12/10/2022 03:41:38,-20.86,83.97,-22.88,,
30517,12/10/2022 03:44:38,-21.09,85.79,-22.86,,
30518,12/10/2022 03:47:38,-20.82,87.17,-22.42,,
30519,12/10/2022 03:50:38,-20.47,90.17,-21.69,,
30520,12/10/2022 03:53:38,-20.27,88.24,-21.74,,
30521,12/10/2022 03:56:38,-20.21,87.26,-21.81,,
30522,12/10/2022 03:59:38,-20.14,87.88,-21.66,,
30523,12/10/2022 04:02:38,-20.04,87.53,-21.60,,
30524,12/10/2022 04:05:38,-20.23,86.85,-21.88,,
30525,12/10/2022 04:08:38,-19.92,89.11,-21.28,,
30526,12/10/2022 04:11:38,-19.87,87.52,-21.43,,
30527,12/10/2022 04:14:38,-19.84,87.50,-21.41,,
30528,12/10/2022 04:17:38,-19.89,87.08,-21.51,,
30529,12/10/2022 04:20:38,-19.88,87.58,-21.43,,
30530,12/10/2022 04:23:38,-19.45,89.37,-20.78,,
30531,12/10/2022 04:26:38,-19.10,89.33,-20.44,,
30532,12/10/2022 04:29:38,-19.31,85.44,-21.16,,
30533,12/10/2022 04:32:38,-19.85,84.74,-21.79,,
30534,12/10/2022 04:35:38,-19.78,87.95,-21.29,,
30535,12/10/2022 04:38:38,-19.61,88.77,-21.02,,
30536,12/10/2022 04:41:38,-19.61,87.34,-21.20,,
30537,12/10/2022 04:44:38,-19.50,88.38,-20.96,,
30538,12/10/2022 04:47:38,-19.63,87.07,-21.26,,
30539,12/10/2022 04:50:38,-20.04,84.55,-21.99,,
30540,12/10/2022 04:53:38,-20.44,84.33,-22.42,,
30541,12/10/2022 04:56:38,-20.75,84.94,-22.64,,
30542,12/10/2022 04:59:38,-20.84,86.80,-22.49,,
30543,12/10/2022 05:02:38,-20.79,87.53,-22.34,,
30544,12/10/2022 05:05:38,-20.68,88.06,-22.17,,
30545,12/10/2022 05:08:38,-20.94,84.91,-22.83,,
30546,12/10/2022 05:11:38,-21.05,86.07,-22.79,,
30547,12/10/2022 05:14:38,-21.08,87.25,-22.66,,
30548,12/10/2022 05:17:38,-20.99,87.73,-22.52,,
30549,12/10/2022 05:20:38,-20.83,88.77,-22.22,,
30550,12/10/2022 05:23:38,-20.78,87.77,-22.30,,
30551,12/10/2022 05:26:38,-20.86,86.85,-22.50,,
30552,12/10/2022 05:29:38,-20.85,87.22,-22.45,,
30553,12/10/2022 05:32:38,-20.92,86.98,-22.54,,
30554,12/10/2022 05:35:38,-20.91,87.38,-22.48,,
30555,12/10/2022 05:38:38,-20.72,88.45,-22.16,,
30556,12/10/2022 05:41:38,-20.92,85.97,-22.67,,
30557,12/10/2022 05:44:38,-21.09,85.91,-22.85,,
30558,12/10/2022 05:47:38,-20.87,88.27,-22.33,,
30559,12/10/2022 05:50:38,-20.25,90.43,-21.44,,
30560,12/10/2022 05:53:38,-20.12,88.54,-21.55,,
30561,12/10/2022 05:56:38,-20.39,85.98,-22.15,,
30562,12/10/2022 05:59:38,-20.42,87.42,-22.00,,
30563,12/10/2022 06:02:38,-20.68,85.91,-22.45,,
30564,12/10/2022 06:05:38,-20.76,86.47,-22.45,,
30565,12/10/2022 06:08:38,-20.92,86.72,-22.57,,
30566,12/10/2022 06:11:38,-20.85,87.74,-22.38,,
30567,12/10/2022 06:14:38,-20.81,87.21,-22.40,,
30568,12/10/2022 06:17:38,-20.75,86.58,-22.42,,
30569,12/10/2022 06:20:38,-20.91,85.98,-22.66,,
30570,12/10/2022 06:23:38,-21.14,85.95,-22.90,,
30571,12/10/2022 06:26:38,-21.42,85.52,-23.23,,
30572,12/10/2022 06:29:38,-21.32,87.45,-22.88,,
30573,12/10/2022 06:32:38,-21.12,87.67,-22.65,,
30574,12/10/2022 06:35:38,-21.41,84.98,-23.29,,
30575,12/10/2022 06:38:38,-21.00,89.35,-22.32,,
30576,12/10/2022 06:41:38,-20.93,87.14,-22.53,,
30577,12/10/2022 06:44:38,-21.03,86.28,-22.75,,
30578,12/10/2022 06:47:38,-21.17,85.48,-22.99,,
30579,12/10/2022 06:50:38,-21.52,84.50,-23.46,,
30580,12/10/2022 06:53:38,-21.74,84.90,-23.63,,
30581,12/10/2022 06:56:38,-21.77,85.97,-23.52,,
30582,12/10/2022 06:59:38,-21.54,87.41,-23.10,,
30583,12/10/2022 07:02:38,-21.41,86.98,-23.03,,
30584,12/10/2022 07:05:38,-21.18,86.99,-22.80,,
30585,12/10/2022 07:08:38,-21.50,84.58,-23.42,,
30586,12/10/2022 07:11:38,-21.69,84.76,-23.59,,
30587,12/10/2022 07:14:38,-21.79,85.54,-23.58,,
30588,12/10/2022 07:17:38,-21.77,85.35,-23.60,,
30589,12/10/2022 07:20:38,-21.67,86.23,-23.38,,
30590,12/10/2022 07:23:38,-21.26,87.15,-22.86,,
30591,12/10/2022 07:26:38,-21.00,87.05,-22.62,,
30592,12/10/2022 07:29:38,-20.48,86.79,-22.13,,
30593,12/10/2022 07:32:38,-20.05,85.98,-21.81,,
30594,12/10/2022 07:35:38,-19.78,85.09,-21.67,,
30595,12/10/2022 07:38:38,-20.35,82.24,-22.61,,
30596,12/10/2022 07:41:38,-20.16,82.81,-22.34,,
30597,12/10/2022 07:44:38,-19.82,84.32,-21.81,,
30598,12/10/2022 07:47:38,-18.43,89.32,-19.78,,
30599,12/10/2022 07:50:38,-17.53,86.59,-19.25,,
30600,12/10/2022 07:53:38,-17.30,84.20,-19.35,,
30601,12/10/2022 07:56:38,-16.97,85.48,-18.85,,
30602,12/10/2022 07:59:38,-17.45,79.97,-20.09,,
30603,12/10/2022 08:02:38,-18.14,78.23,-21.02,,
30604,12/10/2022 08:05:38,-18.27,81.16,-20.72,,
30605,12/10/2022 08:08:38,-17.68,83.08,-19.88,,
30606,12/10/2022 08:11:38,-16.97,81.78,-19.36,,
30607,12/10/2022 08:14:38,-16.24,81.34,-18.71,,
30608,12/10/2022 08:17:38,-15.32,80.96,-17.86,,
30609,12/10/2022 08:20:38,-16.29,74.92,-19.72,,
30610,12/10/2022 08:23:38,-17.44,75.13,-20.80,,
30611,12/10/2022 08:26:38,-17.25,77.05,-20.32,,
30612,12/10/2022 08:29:38,-16.64,78.48,-19.52,,
30613,12/10/2022 08:32:38,-16.08,77.85,-19.06,,
30614,12/10/2022 08:35:38,-15.29,75.85,-18.60,,
30615,12/10/2022 08:38:38,-15.83,72.30,-19.69,,
30616,12/10/2022 08:41:38,-15.64,72.29,-19.50,,
30617,12/10/2022 08:44:38,-15.80,72.00,-19.70,,
30618,12/10/2022 08:47:38,-15.26,73.23,-18.99,,
30619,12/10/2022 08:50:38,-14.35,67.93,-18.98,,
30620,12/10/2022 08:53:38,-13.72,66.27,-18.66,,
30621,12/10/2022 08:56:38,-12.35,64.41,-17.68,,
30622,12/10/2022 08:59:38,-12.50,60.78,-18.51,,
30623,12/10/2022 09:02:38,-11.79,60.65,-17.86,,
30624,12/10/2022 09:05:38,-10.30,60.41,-16.49,,
30625,12/10/2022 09:08:38,-9.41,54.37,-16.91,,
30626,12/10/2022 09:11:38,-8.63,49.72,-17.24,,
30627,12/10/2022 09:14:38,-10.02,51.65,-18.09,,
30628,12/10/2022 09:17:38,-11.26,57.87,-17.92,,
30629,12/10/2022 09:20:38,-12.23,60.71,-18.27,,
30630,12/10/2022 09:23:38,-12.69,64.01,-18.09,,
30631,12/10/2022 09:26:38,-12.54,64.73,-17.81,,
30632,12/10/2022 09:29:38,-12.40,64.23,-17.77,,
30633,12/10/2022 09:32:38,-12.99,65.64,-18.08,,
30634,12/10/2022 09:35:38,-12.72,65.85,-17.78,,
30635,12/10/2022 09:38:38,-12.15,63.87,-17.60,,
30636,12/10/2022 09:41:38,-11.81,62.08,-17.61,,
30637,12/10/2022 09:44:38,-11.32,59.85,-17.57,,
30638,12/10/2022 09:47:38,-11.22,58.95,-17.66,,
30639,12/10/2022 09:50:38,-11.04,58.70,-17.54,,
30640,12/10/2022 09:53:38,-10.50,57.68,-17.24,,
30641,12/10/2022 09:56:38,-10.62,57.79,-17.33,,
30642,12/10/2022 09:59:38,-10.48,58.71,-17.01,,
30643,12/10/2022 10:02:38,-10.48,58.86,-16.98,,
30644,12/10/2022 10:05:38,-10.05,58.27,-16.69,,
30645,12/10/2022 10:08:38,-10.49,58.95,-16.97,,
30646,12/10/2022 10:11:38,-10.30,59.31,-16.71,,
30647,12/10/2022 10:14:38,-9.99,58.51,-16.58,,
30648,12/10/2022 10:17:38,-10.35,59.71,-16.68,,
30649,12/10/2022 10:20:38,-9.93,58.02,-16.63,,
30650,12/10/2022 10:23:38,-9.43,56.28,-16.52,,
30651,12/10/2022 10:26:38,-9.29,55.23,-16.61,,
30652,12/10/2022 10:29:38,-8.06,54.15,-15.69,,
30653,12/10/2022 10:32:38,-7.10,49.35,-15.92,,
30654,12/10/2022 10:35:38,-7.62,50.29,-16.17,,
30655,12/10/2022 10:38:38,-7.13,49.26,-15.97,,
30656,12/10/2022 10:41:38,-5.93,46.61,-15.52,,
30657,12/10/2022 10:44:38,-6.17,44.24,-16.36,,
30658,12/10/2022 10:47:38,-7.39,48.90,-16.30,,
30659,12/10/2022 10:50:38,-7.50,50.85,-15.93,,
30660,12/10/2022 10:53:38,-6.63,48.54,-15.68,,
30661,12/10/2022 10:56:38,-6.88,49.44,-15.69,,
30662,12/10/2022 10:59:38,-6.90,50.02,-15.57,,
30663,12/10/2022 11:02:38,-6.50,49.00,-15.45,,
30664,12/10/2022 11:05:38,-6.52,49.05,-15.45,,
30665,12/10/2022 11:08:38,-6.62,49.65,-15.40,,
30666,12/10/2022 11:11:38,-6.53,49.89,-15.26,,
30667,12/10/2022 11:14:38,-6.42,49.34,-15.28,,
30668,12/10/2022 11:17:38,-6.56,49.97,-15.26,,
30669,12/10/2022 11:20:38,-6.64,50.91,-15.11,,
